time,value
1581597894993,134
1581597895156,135
1581597895210,134
1581597895338,135
1581597895365,134
1581597895419,135
1581597895471,134
1581597895585,135
1581597895610,134
1581597895666,135
1581597895692,134
1581597895798,135
1581597895824,134
1581597895877,135
1581597895905,134
1581597895986,135
1581597896012,134
1581597896118,135
1581597896146,133
1581597896173,134
1581597896613,133
1581597896639,134
1581597896858,135
1581597896912,134
1581597897077,135
1581597897134,134
1581597897192,133
1581597897218,134
1581597897438,133
1581597897462,135
1581597897676,134
1581597897704,135
1581597897813,134
1581597898196,135
1581597898222,134
1581597898275,133
1581597898301,135
1581597899768,133
1581597900059,134
1581597900198,133
1581597900224,135
1581597900276,134
1581597900332,135
1581597900358,134
1581597900386,133
1581597900413,135
1581597900438,133
1581597900468,134
1581597900493,135
1581597900519,134
1581597900733,135
1581597900788,134
1581597900865,135
1581597900921,134
1581597901032,135
1581597901168,134
1581597901484,135
1581597901510,134
1581597901589,135
1581597901615,134
1581597901885,134
1581597901913,134
1581597901964,135
1581597902072,134
1581597902206,135
1581597902234,134
1581597902339,135
1581597902367,134
1581597902419,135
1581597902446,134
1581597902555,135
1581597902581,134
1581597902607,135
1581597902661,133
1581597902689,135
1581597902715,134
1581597902740,133
1581597902766,134
1581597902874,135
1581597902927,134
1581597903088,135
1581597903114,134
1581597903140,133
1581597903167,135
1581597903193,134
1581597903219,135
1581597903245,134
1581597903376,133
1581597903402,134
1581597903427,135
1581597903509,134
1581597903589,133
1581597903615,134
1581597903694,135
1581597903748,134
1581597903829,135
1581597903882,134
1581597904044,133
1581597904071,134
1581597904150,135
1581597904177,134
1581597904256,135
1581597904281,134
1581597904310,135
1581597904336,134
1581597904502,135
1581597904558,134
1581597904746,135
1581597904774,134
1581597904800,135
1581597904853,134
1581597905312,135
1581597905365,133
1581597905395,135
1581597905480,134
1581597905747,135
1581597905776,134
1581597905993,135
1581597906049,134
1581597906077,135
1581597906104,134
1581597906214,135
1581597906272,134
1581597906431,135
1581597906487,134
1581597906515,135
1581597906541,133
1581597906623,134
1581597906945,133
1581597907027,135
1581597907080,134
1581597907106,135
1581597907159,134
1581597907243,133
1581597907271,134
1581597907651,133
1581597907677,135
1581597907756,134
1581597907783,135
1581597907836,134
1581597907973,135
1581597908027,134
1581597908104,135
1581597908131,134
1581597908182,135
1581597908211,134
1581597908343,133
1581597908369,134
1581597908421,135
1581597908450,134
1581597908609,135
1581597908666,134
1581597908746,133
1581597908773,134
1581597909151,134
1581597909177,135
1581597909227,134
1581597909258,135
1581597909285,134
1581597909310,133
1581597909336,134
1581597909392,135
1581597909469,134
1581597909495,135
1581597909521,134
1581597909575,133
1581597909601,135
1581597909626,134
1581597909702,133
1581597909729,134
1581597909831,135
1581597909911,134
1581597910019,135
1581597910044,134
1581597910095,135
1581597910120,134
1581597910505,135
1581597910531,134
1581597910581,135
1581597910609,134
1581597910659,135
1581597910710,134
1581597910736,135
1581597910787,134
1581597910892,135
1581597910917,134
1581597910943,135
1581597910969,134
1581597911019,133
1581597911046,134
1581597911097,135
1581597911125,134
1581597911252,135
1581597911276,134
1581597911327,135
1581597911352,134
1581597911378,135
1581597911428,134
1581597911561,135
1581597911587,134
1581597911715,135
1581597911768,134
1581597911899,132
1581597911924,134
1581597912051,135
1581597912076,132
1581597912101,135
1581597912125,133
1581597912151,134
1581597912252,135
1581597912278,134
1581597912354,135
1581597912430,134
1581597912456,135
1581597912508,134
1581597912534,135
1581597912586,133
1581597912612,135
1581597913026,133
1581597913052,134
1581597913102,135
1581597913153,134
1581597913179,135
1581597913204,134
1581597913280,135
1581597913309,134
1581597913360,135
1581597913386,133
1581597913437,135
1581597913489,134
1581597913515,135
1581597913568,134
1581597913644,135
1581597913693,134
1581597913744,135
1581597913793,134
1581597913899,135
1581597913951,134
1581597914053,133
1581597914079,134
1581597914180,135
1581597914206,134
1581597914257,135
1581597914309,134
1581597914335,135
1581597914387,134
1581597914464,135
1581597914489,134
1581597914565,135
1581597914590,134
1581597914692,133
1581597914717,134
1581597914768,135
1581597914793,134
1581597914944,135
1581597914969,134
1581597914994,135
1581597915020,134
1581597915378,135
1581597915405,134
1581597915457,135
1581597915482,134
1581597915557,135
1581597915582,134
1581597915607,135
1581597915657,134
1581597915707,135
1581597915734,134
1581597915787,133
1581597915811,135
1581597915938,134
1581597915993,135
1581597916045,134
1581597916174,133
1581597916200,135
1581597916275,134
1581597916350,135
1581597916376,134
1581597916426,135
1581597916478,134
1581597916503,135
1581597916530,134
1581597916585,133
1581597916637,134
1581597916713,135
1581597916740,133
1581597916892,135
1581597916945,134
1581597917073,133
1581597917150,134
1581597917175,133
1581597917200,134
1581597918689,133
1581597918802,135
1581597918827,134
1581597918956,135
1581597919007,134
1581597919059,135
1581597919110,133
1581597919135,134
1581597919186,135
1581597919211,134
1581597919340,133
1581597919365,135
1581597919392,134
1581597919418,135
1581597919470,134
1581597919496,135
1581597919522,134
1581597919548,135
1581597919573,134
1581597919802,135
1581597919828,133
1581597919853,134
1581597919903,135
1581597919928,134
1581597920004,133
1581597920054,135
1581597920848,133
1581597920875,134
1581597920933,135
1581597920964,134
1581597921018,135
1581597921045,134
1581597921125,135
1581597921235,134
1581597921314,135
1581597921344,134
1581597921555,135
1581597921583,134
1581597921611,135
1581597921636,134
1581597921777,135
1581597921828,134
1581597921856,135
1581597921885,134
1581597922036,135
1581597922061,134
1581597922113,135
1581597922142,134
1581597922167,135
1581597922195,134
1581597922399,135
1581597922451,134
1581597922503,135
1581597922528,134
1581597922582,135
1581597922639,133
1581597922664,135
1581599783490,134
1581599786063,133
1581599786144,134
1581599786277,133
1581599786303,134
1581599786540,133
1581599786566,134
1581599786675,133
1581599786700,134
1581599786911,133
1581599786965,134
1581599787332,133
1581599787357,134
1581599787386,135
1581599787413,134
1581599787734,133
1581599787763,134
1581599787893,133
1581599787919,134
1581599788428,133
1581599788454,134
1581599788823,133
1581599788852,134
1581599789500,133
1581599789553,134
1581599789609,133
1581599789689,134
1581599789741,133
1581599789791,134
1581599789872,133
1581599789897,134
1581599790106,133
1581599790157,134
1581599790315,133
1581599790366,134
1581599790497,133
1581599790522,134
1581599790706,132
1581599790737,134
1581599790790,133
1581599790846,134
1581599790925,133
1581599791003,134
1581599791191,133
1581599791218,134
1581599791326,133
1581599791351,134
1581599791380,133
1581599791406,134
1581599791537,132
1581599791565,134
1581599791593,133
1581599791648,134
1581599791764,132
1581599791793,134
1581599791818,133
1581599791844,135
1581599791953,133
1581599792058,134
1581599792088,133
1581599792117,134
1581599792232,132
1581599792258,133
1581599792711,132
1581599792736,134
1581599793053,133
1581599793079,134
1581599793107,133
1581599793132,134
1581599793337,133
1581599793362,134
1581599793492,133
1581599793518,134
1581599793623,133
1581599793648,134
1581599793884,133
1581599793963,134
1581599794123,132
1581599794150,134
1581599794452,134
1581599794482,132
1581599794508,133
1581599794537,134
1581599794808,133
1581599794836,134
1581599794996,133
1581599795050,134
1581599795209,133
1581599795266,134
1581599795377,133
1581599795488,134
1581599795648,133
1581599795676,134
1581599796008,133
1581599796063,134
1581599796277,132
1581599796302,134
1581599796419,133
1581599796473,134
1581599796639,132
1581599796669,134
1581599796805,133
1581599796856,134
1581599797073,133
1581599797130,134
1581599797263,134
1581599797372,134
1581599797531,133
1581599797613,134
1581599797641,133
1581599797666,134
1581599797695,133
1581599797720,134
1581599797885,133
1581599797966,134
1581599798337,133
1581599798365,134
1581599798418,133
1581599798443,134
1581599798797,133
1581599798826,134
1581599799041,133
1581599799071,134
1581599799206,133
1581599799260,134
1581599799394,133
1581599799449,134
1581599799477,133
1581599799505,134
1581599799584,133
1581599799610,134
1581599799875,133
1581599799903,134
1581599800063,133
1581599800116,134
1581599800251,133
1581599800305,134
1581599800538,133
1581599800595,134
1581599800706,132
1581599800734,134
1581599800897,133
1581599800922,134
1581599801103,133
1581599801158,134
1581599801185,132
1581599801214,134
1581599801297,133
1581599801353,134
1581599801488,133
1581599801516,134
1581599801734,133
1581599801813,134
1581599801979,132
1581599802006,133
1581599802223,132
1581599802250,134
1581599802384,133
1581599802411,134
1581599802601,133
1581599802631,134
1581599803237,132
1581599803264,134
1581599803671,132
1581599803696,134
1581599804075,133
1581599804127,134
1581599804283,132
1581599804309,134
1581599804363,133
1581599804388,134
1581599804470,133
1581599804494,134
1581599804552,133
1581599804577,134
1581599804683,133
1581599804709,134
1581599804760,133
1581599804816,134
1581599804978,133
1581599805007,134
1581599805199,133
1581599805250,134
1581599805383,133
1581599805407,134
1581599805784,133
1581599805809,134
1581599806177,133
1581599806226,134
1581599806646,133
1581599806670,134
1581599806908,132
1581599806934,133
1581599806989,134
1581599807046,133
1581599807071,134
1581599807822,133
1581599807873,134
1581599807899,132
1581599807924,134
1581599807975,133
1581599808002,134
1581599808108,133
1581599808133,134
1581599808161,133
1581599808212,134
1581599808485,133
1581599808512,134
1581599808546,134
1581599808625,134
1581599808728,133
1581599808755,134
1581599808805,133
1581599808834,134
1581599809372,132
1581599809399,134
1581599809425,133
1581599809451,134
1581599809628,133
1581599809654,134
1581599809835,133
1581599809860,134
1581599810070,132
1581599810096,134
1581599810458,133
1581599810487,134
1581599810720,133
1581599810744,134
1581599810923,133
1581599810949,134
1581599811541,132
1581599811565,134
1581599811929,133
1581599811981,134
1581599812081,133
1581599812108,134
1581599812135,134
1581599812165,134
1581599812190,133
1581599812239,134
1581599812343,133
1581599812367,134
1581599812607,134
1581599812634,134
1581599812767,133
1581599812792,134
1581599812984,133
1581599813012,134
1581599813173,133
1581599813200,134
1581599813227,133
1581599813278,134
1581599813648,133
1581599813704,134
1581599814057,133
1581599814085,134
1581599814297,133
1581599814325,134
1581599814402,133
1581599814426,134
1581599814713,133
1581599814765,134
1581599814922,133
1581599815000,132
1581599815026,134
1581599815322,133
1581599815401,134
1581599815507,133
1581599815589,134
1581599815798,133
1581599815825,134
1581599815932,132
1581599815961,134
1581599818917,132
1581599818942,134
1581599819100,133
1581599819126,134
1581599819365,133
1581599819393,134
1581599819527,133
1581599819552,134
1581599819577,133
1581599819603,134
1581599819659,133
1581599819684,134
1581599819793,133
1581599819848,134
1581599819928,133
1581599819953,134
1581599820005,133
1581599820031,134
1581599820219,133
1581599820247,134
1581599820383,133
1581599820408,134
1581599820460,133
1581599820515,134
1581599820593,133
1581599820675,134
1581599820703,133
1581599820730,134
1581599820836,133
1581599820861,134
1581599821013,133
1581599821091,134
1581599821281,132
1581599821309,134
1581599821390,133
1581599821416,134
1581599821441,133
1581599821466,134
1581599821868,133
1581599821920,134
1581599821946,133
1581599821973,134
1581599822057,133
1581599822171,134
1581599822248,133
1581599822327,134
1581599822354,134
1581599822382,134
1581599822521,133
1581599822575,134
1581599822682,132
1581599822707,134
1581599822788,133
1581599822839,134
1581599822891,133
1581599822917,134
1581599823001,132
1581599823027,134
1581599823213,133
1581599823241,134
1581599823642,133
1581599823668,134
1581599823752,133
1581599823837,134
1581599823942,133
1581599823968,134
1581599823993,133
1581599824046,134
1581599824190,133
1581599824215,134
1581599824240,135
1581599824269,134
1581599824431,133
1581599824457,134
1581599824676,134
1581599824753,134
1581599824832,133
1581599824911,134
1581599825067,133
1581599825093,134
1581599825251,133
1581599825276,134
1581599825410,133
1581599825437,134
1581599825469,133
1581599825526,134
1581599825632,133
1581599825657,134
1581599825713,133
1581599825766,134
1581599825899,133
1581599825923,134
1581599826698,133
1581599826749,134
1581599826803,134
1581599826857,134
1581599826969,132
1581599826998,134
1581599827124,133
1581599827152,134
1581599827359,133
1581599827386,134
1581599827596,133
1581599827646,134
1581599827723,133
1581599827749,134
1581599827776,133
1581599827801,134
1581599827883,133
1581599827912,134
1581599828045,133
1581599828071,134
1581599828127,133
1581599828180,132
1581599828208,133
1581599828264,134
1581599828583,133
1581599828637,132
1581599828663,134
1581599828983,133
1581599829037,134
1581599829065,133
1581599829139,134
1581599829351,134
1581599829378,134
1581599829489,133
1581599829519,134
1581599829575,133
1581599829602,134
1581599829702,133
1581599829728,134
1581599829783,133
1581599829810,134
1581599830359,133
1581599830386,134
1581599830560,133
1581599830586,134
1581599830797,133
1581599830850,134
1581599830986,133
1581599831012,134
1581599831385,133
1581599831436,134
1581599831486,134
1581599831511,134
1581599831589,133
1581599831670,134
1581599831881,133
1581599831936,134
1581599832042,132
1581599832071,134
1581599832128,133
1581599832154,134
1581599832184,133
1581599832210,134
1581599832290,133
1581599832346,134
1581599832459,134
1581599832489,134
1581599832516,133
1581599832542,134
1581599832648,133
1581599832673,134
1581599832698,133
1581599832753,134
1581599832858,133
1581599832890,134
1581599833136,132
1581599833163,134
1581599833190,133
1581599833241,134
1581599833265,133
1581599833293,134
1581603408113,133
1581603408194,134
1581603408221,133
1581603408488,134
1581603408623,133
1581603408673,134
1581603408723,133
1581603408805,134
1581603408832,133
1581603408911,132
1581603408965,133
1581603409047,134
1581603409152,133
1581603408348,134
1581603408404,133
1581603408482,134
1581603408510,133
1581603408586,134
1581603408689,133
1581603408713,134
1581603408740,133
1581603408791,132
1581603408817,134
1581603408868,133
1581603408894,134
1581603408944,132
1581603408973,134
1581603408999,133
1581603409026,132
1581603409053,133
1581603409589,132
1581603409644,133
1581603409988,132
1581603410045,134
1581603410074,133
1581603410125,134
1581603410210,133
1581603410318,134
1581603410371,133
1581603410399,134
1581603410427,133
1581603410455,134
1581603410480,133
1581603410531,134
1581603410608,133
1581603410658,132
1581603410685,133
1581603410709,134
1581603410735,133
1581603410761,134
1581603410838,134
1581603410888,134
1581603410915,133
1581603410997,134
1581603411047,133
1581603411074,134
1581603411098,133
1581603411124,134
1581603411149,133
1581603411253,132
1581603411279,133
1581603411305,134
1581603411331,133
1581603411356,134
1581603411382,133
1581603411407,134
1581603411433,133
1581603411458,134
1581603411484,133
1581603411537,134
1581603411562,133
1581603411612,134
1581603411638,133
1581603411719,134
1581603411848,133
1581603411873,134
1581603411899,133
1581603411951,134
1581603411977,133
1581603412130,134
1581603412155,133
1581603412207,134
1581603412261,133
1581603412312,134
1581603412338,133
1581603412481,134
1581603412506,133
1581603412585,134
1581603412635,133
1581603412813,134
1581603412865,133
1581603412890,134
1581603412915,133
1581603412940,132
1581603412966,134
1581603412992,132
1581603413018,134
1581603413044,133
1581603413172,134
1581603413223,133
1581603413273,134
1581603413325,133
1581603413452,134
1581603413479,133
1581603413503,134
1581603413529,133
1581603413634,132
1581603413659,133
1581603413710,134
1581603413760,133
1581603413786,134
1581603413811,133
1581603413861,134
1581603413912,133
1581603413938,134
1581603413993,133
1581603414072,134
1581603414122,133
1581603414146,134
1581603414171,133
1581603414274,134
1581603414299,132
1581603414325,134
1581603415044,132
1581603415224,134
1581603415249,133
1581603415300,132
1581603415326,133
1581603415403,134
1581603415455,133
1581603415609,134
1581603415633,133
1581603415659,134
1581603415684,133
1581603415810,134
1581603415861,133
1581603415886,131
1581603415911,134
1581603415936,133
1581603415989,134
1581603416039,133
1581603416064,134
1581603416089,133
1581603416216,134
1581603416266,133
1581603416292,134
1581603416317,133
1581603416448,134
1581603416499,133
1581603416575,132
1581603416603,133
1581603416682,134
1581603416757,132
1581603416859,133
1581603417199,132
1581603417224,133
1581603417249,134
1581603417329,133
1581603417404,134
1581603417429,133
1581603417454,134
1581603417582,133
1581603417659,134
1581603417685,133
1581603417710,134
1581603417767,133
1581603417818,134
1581603417845,133
1581603417950,134
1581603417976,133
1581603418104,132
1581603418130,133
1581603418309,134
1581603418336,133
1581603418387,134
1581603418438,133
1581603418541,134
1581603418591,133
1581603418721,134
1581603418772,133
1581603418825,134
1581603418880,132
1581603418905,134
1581603418930,134
1581603418983,134
1581603419010,133
1581603419039,134
1581603419095,133
1581603419225,134
1581603419250,133
1581603419306,132
1581603419332,133
1581603419415,134
1581603419468,133
1581603419495,134
1581603419546,133
1581603419573,134
1581603419625,133
1581603419702,134
1581603419753,133
1581603419778,134
1581603419805,133
1581603419860,134
1581603419889,133
1581603420048,134
1581603420074,133
1581603420103,134
1581603420129,133
1581603420154,134
1581603420241,132
1581603420270,134
1581603420379,132
1581603420429,134
1581603420482,133
1581603420507,134
1581603420538,133
1581603420726,134
1581603420753,133
1581603420979,132
1581603421005,133
1581603421056,133
1581603421137,133
1581603421242,132
1581603421269,134
1581603421379,133
1581603421431,134
1581603421484,134
1581603421564,134
1581603421588,133
1581603421666,134
1581603421723,133
1581603421780,134
1581603421807,133
1581603421940,134
1581603421969,133
1581603422161,134
1581603422216,133
1581603422352,134
1581603422380,133
1581603422407,134
1581603422461,133
1581603422485,134
1581603422511,132
1581603422538,134
1581603422590,133
1581603422616,134
1581603422643,133
1581603422752,134
1581603422831,133
1581603422940,134
1581603422966,134
1581603423049,134
1581603423075,133
1581603423206,134
1581603423263,133
1581603423314,132
1581603423341,134
1581603423456,133
1581603423513,134
1581603423626,133
1581603423678,134
1581603423705,133
1581603423810,134
1581603423837,133
1581603423866,134
1581603423923,133
1581603424136,134
1581603424161,132
1581603424217,133
1581603424271,134
1581603424326,133
1581603424491,134
1581603424546,133
1581603424787,134
1581603424812,133
1581603424865,132
1581603424892,134
1581603425009,133
1581603425033,133
1581603425061,132
1581603425090,134
1581603425144,133
1581603425225,134
1581603425336,133
1581603425361,134
1581603425414,133
1581603425546,134
1581603425571,133
1581603425623,132
1581603425650,134
1581603425866,132
1581603425893,134
1581603425922,134
1581603426061,132
1581603426086,133
1581603426116,134
1581603426142,133
1581603426167,134
1581603426194,133
1581603426247,134
1581603426273,133
1581603426327,134
1581603426354,133
1581603426384,134
1581603426410,133
1581603426441,134
1581603426468,133
1581603426494,134
1581603426520,133
1581603426547,134
1581603426602,133
1581603426738,134
1581603426765,132
1581603426792,134
1581603427090,132
1581603427118,134
1581603427146,133
1581603427196,132
1581603427221,134
1581603427247,133
1581603427354,134
1581603427409,133
1581603427674,134
1581603427699,133
1581603427803,132
1581603427832,133
1581603427938,134
1581603427965,132
1581603427992,133
1581603428202,132
1581603428232,134
1581603428308,133
1581603428416,134
1581603428441,133
1581603428494,134
1581603428545,133
1581603428681,134
1581603428707,133
1581603428816,134
1581603428899,133
1581603429058,134
1581603429087,133
1581603429222,134
1581603429250,132
1581603429275,134
1581603429301,133
1581603429327,134
1581603429354,133
1581603429463,134
1581603429591,133
1581603429673,134
1581603429698,133
1581603429806,134
1581603429831,133
1581603429859,134
1581603429886,133
1581603430019,134
1581603430073,132
1581603430099,133
1581603430205,134
1581603430230,133
1581603430286,132
1581603430311,134
1581603430884,132
1581603430962,134
1581603430992,133
1581603431047,134
1581603431101,133
1581603431371,134
1581603431422,133
1581603431447,134
1581603431501,133
1581603431552,134
1581603431635,133
1581603431877,134
1581603431906,133
1581603432077,134
1581603432129,133
1581603432209,134
1581603432234,133
1581603432262,134
1581603432287,133
1581603432426,134
1581603432536,133
1581603432669,134
1581603432696,133
1581603432725,134
1581603432782,133
1581603433237,134
1581603433317,133
1581603433486,132
1581603433515,133
1581603433864,132
1581603433890,134
1581603434048,132
1581603434074,133
1581603434126,132
1581603434151,133
1581603434179,134
1581603434205,133
1581603434258,132
1581603434285,133
1581603434451,134
1581603434527,132
1581603434552,134
1581603434777,132
1581603434803,134
1581603434932,132
1581603434986,134
1581603435043,133
1581603435097,134
1581603435122,133
1581603435178,134
1581603435205,133
1581603435235,134
1581603435262,133
1581603435424,134
1581603435476,133
1581603435502,134
1581603435529,133
1581603435614,134
1581603435666,133
1581603435694,134
1581603435862,133
1581603435887,134
1581603435913,133
1581603435992,134
1581603436018,132
1581603436044,134
1581603436071,133
1581603436123,134
1581603436149,132
1581603436175,134
1581603436203,133
1581603436228,134
1581603436258,133
1581603436284,134
1581603436339,133
1581603436393,132
1581603436449,134
1581603436502,133
1581603436609,134
1581603436715,133
1581603436740,134
1581603436769,133
1581603436796,132
1581603436821,133
1581603436898,134
1581603436924,133
1581603437003,132
1581603437030,132
1581603437083,132
1581603437111,134
1581603437730,132
1581603437756,134
1581603438768,132
1581603438795,134
1581603438877,133
1581603438929,134
1581603438958,133
1581603438983,134
1581603439038,133
1581603439091,134
1581603439118,133
1581603439196,134
1581603439226,133
1581603439253,134
1581603439280,133
1581603439362,134
1581603439462,133
1581603439648,134
1581603439729,133
1581603439782,134
1581603439808,133
1581603439835,134
1581603439886,133
1581603439937,134
1581603439967,133
1581603439995,134
1581603440052,133
1581603440077,134
1581603440109,133
1581603440298,134
1581603440355,133
1581603440515,134
1581603440598,133
1581603440679,132
1581603440706,133
1581603440732,134
1581603440783,133
1581603440945,134
1581603441000,133
1581603441174,134
1581603441203,133
1581603441420,134
1581603441447,133
1581603441477,134
1581603441504,133
1581603441557,134
1581603441612,133
1581603441720,132
1581603441744,134
1581603441852,132
1581603441879,134
1581603441907,133
1581603441963,134
1581603442074,133
1581603442098,134
1581603442124,133
1581603442177,134
1581603442202,133
1581603442372,134
1581603442427,133
1581603442505,134
1581603442530,132
1581603442558,134
1581603442583,133
1581603442608,134
1581603442690,133
1581603442792,134
1581603442875,133
1581603442901,134
1581603442928,133
1581603442980,134
1581603443005,133
1581603443034,134
1581603443060,133
1581603443173,134
1581603443224,133
1581603443250,134
1581603443304,133
1581603443382,134
1581603443435,133
1581603443488,134
1581603443513,133
1581603443565,134
1581603443591,132
1581603443617,134
1581603443751,132
1581603443779,133
1581603443803,134
1581603443829,133
1581603443856,134
1581603443883,133
1581603443968,132
1581603443993,133
1581603444405,132
1581603444431,134
1581603444647,132
1581603444675,134
1581603444729,133
1581603444864,134
1581603444949,133
1581603444975,134
1581603445026,132
1581603445052,133
1581603445102,134
1581603445130,133
1581603445263,132
1581603445315,134
1581603445340,133
1581603445368,134
1581603445424,133
1581603445451,134
1581603445476,132
1581603445504,134
1581603445530,133
1581603445583,134
1581603445663,133
1581603445691,134
1581603445720,133
1581603445778,134
1581603445833,133
1581603445913,134
1581603445970,133
1581603446025,134
1581603446052,133
1581603446159,134
1581603446211,133
1581603446236,134
1581603446263,133
1581603446400,134
1581603446425,133
1581603446481,134
1581603446531,133
1581603446560,132
1581603446589,133
1581603446911,132
1581603447023,134
1581603447049,133
1581603447103,132
1581603447129,134
1581603447156,134
1581603447232,134
1581603447313,133
1581603447395,134
1581603447505,133
1581603447697,134
1581603447724,133
1581603447752,132
1581603447777,133
1581603447802,132
1581603447829,134
1581603447907,133
1581603447935,131
1581603447962,133
1581603448012,134
1581603448040,133
1581603448092,134
1581603448119,133
1581603448346,134
1581603448371,133
1581603448452,134
1581603448481,133
1581603448507,134
1581603448538,133
1581603448616,132
1581603448645,134
1581603448671,132
1581603448754,134
1581603450083,133
1581603450109,134
1581603450136,133
1581603450187,134
1581603450240,133
1581603450436,134
1581603450540,133
1581603450594,134
1581603450621,133
1581603450702,134
1581603450729,133
1581603450970,134
1581603450995,134
1581603451025,134
1581603451076,133
1581603451163,134
1581603451189,133
1581603451219,134
1581603451274,133
1581603451327,134
1581603451352,132
1581603451377,133
1581603451622,132
1581603451648,134
1581603452984,132
1581603453011,133
1581603453145,134
1581603453225,133
1581603453254,134
1581603453408,133
1581603453463,134
1581603453515,133
1581603453543,134
1581603453678,133
1581603453785,134
1581603453839,133
1581603453948,134
1581603454006,133
1581603454165,132
1581603454190,134
1581603454268,133
1581603454321,134
1581603454374,133
1581603454561,132
1581603454587,134
1581603454639,133
1581603454665,134
1581603454692,133
1581603454723,134
1581603454779,132
1581603454806,134
1581603455340,132
1581603455397,134
1581603455423,133
1581603455448,134
1581603455579,132
1581603455630,133
1581603455656,134
1581603455684,133
1581603455712,134
1581603455739,131
1581603455770,133
1581603455827,134
1581603455886,133
1581603456103,134
1581603456131,133
1581603456187,134
1581603456215,132
1581603456292,134
1581603456791,132
1581603456818,134
1581603456870,132
1581603456897,134
1581603457035,132
1581603457143,134
1581603457870,132
1581603457900,133
1581603457979,134
1581603458032,133
1581603458225,134
1581603458281,133
1581603458339,134
1581603458391,133
1581603458499,134
1581603458528,132
1581603458555,133
1581603459171,132
1581603459195,133
1581603459251,134
1581603459310,133
1581603459495,134
1581603459519,133
1581603459546,134
1581603459576,133
1581603459634,134
1581603459743,133
1581603460176,134
1581603460203,133
1581603460256,134
1581603460281,133
1581603460337,134
1581603460363,133
1581603460416,134
1581603460445,133
1581603460497,133
1581603460839,133
1581603460892,133
1581603461111,132
1581603461137,133
1581603461194,134
1581603461221,133
1581603461382,134
1581603461433,133
1581603461483,132
1581603461514,134
1581603461569,133
1581603461756,132
1581603461784,134
1581603461811,133
1581603461895,134
1581603461948,133
1581603461972,134
1581603462026,133
1581603462215,134
1581603462240,133
1581603462374,132
1581603462399,134
1581603462562,132
1581603462588,134
1581603463546,132
1581603463573,133
1581603463627,134
1581603463762,133
1581603463847,134
1581603463958,132
1581603463984,134
1581603464008,132
1581603464035,133
1581603464061,134
1581603464115,133
1581603464143,134
1581603464170,133
1581603464200,132
1581603464228,134
1581603464655,132
1581603464681,134
1581603465299,132
1581603465326,134
1581603465407,133
1581603465571,134
1581603465683,133
1581603465710,134
1581603465734,132
1581603465761,134
1581603465811,133
1581603465839,134
1581603465892,133
1581603465948,134
1581603466064,133
1581603466173,132
1581603466199,133
1581603466254,134
1581603466280,133
1581603466306,131
1581603466330,134
1581603466545,132
1581603466571,134
1581603466625,133
1581603466653,134
1581603466707,133
1581603466899,134
1581603466928,133
1581603466981,134
1581603467195,133
1581603467221,134
1581603467275,133
1581603467406,134
1581603467493,133
1581603467817,134
1581603467842,132
1581603467869,134
1581603467972,133
1581603467997,132
1581603468026,133
1581603468133,134
1581603468159,134
1581603468185,132
1581603468213,134
1581603468239,131
1581603468265,134
1581603468291,133
1581603468370,134
1581603468396,133
1581603468500,134
1581603468638,133
1581603468667,134
1581603468693,132
1581603468720,133
1581603468928,133
1581603468980,134
1581603469033,133
1581603469060,134
1581603469168,133
1581603469354,134
1581603469379,133
1581603469404,132
1581603469434,134
1581603469491,133
1581603469548,134
1581603469602,133
1581603469795,134
1581603469822,133
1581603469852,134
1581603469877,133
1581603469956,134
1581603469986,132
1581603470015,133
1581603470145,133
1581603470173,134
1581603470253,133
1581603470362,134
1581603470415,133
1581603470440,134
1581603470547,132
1581603470572,133
1581603470599,134
1581603470627,133
1581603470786,134
1581603470839,133
1581603470974,134
1581603471027,133
1581603471053,134
1581603471108,133
1581603471296,134
1581603471350,132
1581603471375,133
1581603471427,134
1581603471507,133
1581603471612,132
1581603471639,134
1581603471694,133
1581603471884,134
1581603471909,133
1581603472081,134
1581603472108,133
1581603472251,132
1581603472277,134
1581603472359,133
1581603472411,134
1581603472436,133
1581603472461,132
1581603472490,134
1581603472623,132
1581603472650,133
1581603472705,132
1581603472731,134
1581603472757,133
1581603472836,134
1581603472862,133
1581603472887,134
1581603472939,133
1581603473050,134
1581603473078,133
1581603473139,133
1581603473297,132
1581603473324,133
1581603473521,132
1581603473548,133
1581603473921,132
1581603473971,133
1581603474027,134
1581603474058,133
1581603474139,134
1581610673113,132
1581610673190,131
1581610673215,132
1581610673513,131
1581610673563,132
1581610673793,131
1581610673849,132
1581610674005,131
1581610674111,132
1581610674195,131
1581610674219,132
1581610674245,131
1581610674324,132
1581610674377,131
1581610674404,132
1581610674457,131
1581610674483,132
1581610674588,131
1581610674614,132
1581610674862,131
1581610674942,132
1581610675053,131
1581610675079,132
1581610675128,131
1581610675157,132
1581610675297,131
1581610675347,132
1581610675426,131
1581610675452,132
1581610675663,131
1581610675688,132
1581610675865,131
1581610675890,132
1581610676238,131
1581610676264,132
1581610676314,131
1581610676341,132
1581610676467,131
1581610676496,132
1581610676521,131
1581610676547,132
1581610676705,131
1581610676731,132
1581610676758,131
1581610676783,132
1581610676935,131
1581610676986,132
1581610677293,131
1581610677319,132
1581610677343,131
1581610677472,132
1581610677498,131
1581610677523,132
1581610677809,131
1581610677885,132
1581610677961,131
1581610677986,132
1581610678038,131
1581610678063,132
1581610678142,130
1581610678167,132
